areaCode,areaName,areaType,date,newCasesBySpecimenDate
E06000004,Stockton-on-Tees,ltla,2021-03-23,21
E06000021,Stoke-on-Trent,ltla,2021-03-23,24
E06000030,Swindon,ltla,2021-03-23,12
E07000026,Allerdale,ltla,2021-03-23,13
E07000032,Amber Valley,ltla,2021-03-23,5
E07000069,Castle Point,ltla,2021-03-23,0
E07000119,Fylde,ltla,2021-03-23,4
E07000140,South Holland,ltla,2021-03-23,9
E07000168,Scarborough,ltla,2021-03-23,4
E07000212,Runnymede,ltla,2021-03-23,5
E08000011,Knowsley,ltla,2021-03-23,8
E09000020,Kensington and Chelsea,ltla,2021-03-23,8
E09000026,Redbridge,ltla,2021-03-23,18
N09000008,Mid and East Antrim,ltla,2021-03-23,9
S12000021,North Ayrshire,ltla,2021-03-23,29
E06000004,Stockton-on-Tees,ltla,2021-03-22,46
E06000021,Stoke-on-Trent,ltla,2021-03-22,35
E06000030,Swindon,ltla,2021-03-22,26
E07000026,Allerdale,ltla,2021-03-22,8
E07000032,Amber Valley,ltla,2021-03-22,8
E07000069,Castle Point,ltla,2021-03-22,8
E07000119,Fylde,ltla,2021-03-22,11
E07000140,South Holland,ltla,2021-03-22,28
E07000168,Scarborough,ltla,2021-03-22,6
E07000212,Runnymede,ltla,2021-03-22,7
E08000011,Knowsley,ltla,2021-03-22,15
E09000020,Kensington and Chelsea,ltla,2021-03-22,7
E09000026,Redbridge,ltla,2021-03-22,25
N09000008,Mid and East Antrim,ltla,2021-03-22,8
S12000021,North Ayrshire,ltla,2021-03-22,15
E06000004,Stockton-on-Tees,ltla,2021-03-21,28
E06000021,Stoke-on-Trent,ltla,2021-03-21,27
E06000030,Swindon,ltla,2021-03-21,25
E07000026,Allerdale,ltla,2021-03-21,4
E07000032,Amber Valley,ltla,2021-03-21,2
E07000069,Castle Point,ltla,2021-03-21,5
E07000119,Fylde,ltla,2021-03-21,7
E07000140,South Holland,ltla,2021-03-21,19
E07000168,Scarborough,ltla,2021-03-21,7
E07000212,Runnymede,ltla,2021-03-21,6
E08000011,Knowsley,ltla,2021-03-21,7
E09000020,Kensington and Chelsea,ltla,2021-03-21,7
E09000026,Redbridge,ltla,2021-03-21,16
N09000008,Mid and East Antrim,ltla,2021-03-21,4
S12000021,North Ayrshire,ltla,2021-03-21,9
E06000004,Stockton-on-Tees,ltla,2021-03-20,35
E06000021,Stoke-on-Trent,ltla,2021-03-20,23
E06000030,Swindon,ltla,2021-03-20,12
E07000026,Allerdale,ltla,2021-03-20,5
E07000032,Amber Valley,ltla,2021-03-20,7
E07000069,Castle Point,ltla,2021-03-20,3
E07000119,Fylde,ltla,2021-03-20,5
E07000140,South Holland,ltla,2021-03-20,15
E07000168,Scarborough,ltla,2021-03-20,8
E07000212,Runnymede,ltla,2021-03-20,4
E08000011,Knowsley,ltla,2021-03-20,6
E09000020,Kensington and Chelsea,ltla,2021-03-20,7
E09000026,Redbridge,ltla,2021-03-20,16
N09000008,Mid and East Antrim,ltla,2021-03-20,6
S12000021,North Ayrshire,ltla,2021-03-20,14
E06000004,Stockton-on-Tees,ltla,2021-03-19,26
E06000021,Stoke-on-Trent,ltla,2021-03-19,23
E06000030,Swindon,ltla,2021-03-19,19
E07000026,Allerdale,ltla,2021-03-19,3
E07000032,Amber Valley,ltla,2021-03-19,7
E07000069,Castle Point,ltla,2021-03-19,5
E07000119,Fylde,ltla,2021-03-19,4
E07000140,South Holland,ltla,2021-03-19,11
E07000168,Scarborough,ltla,2021-03-19,3
E07000212,Runnymede,ltla,2021-03-19,14
E08000011,Knowsley,ltla,2021-03-19,13
E09000020,Kensington and Chelsea,ltla,2021-03-19,7
E09000026,Redbridge,ltla,2021-03-19,32
N09000008,Mid and East Antrim,ltla,2021-03-19,12
S12000021,North Ayrshire,ltla,2021-03-19,16
E06000004,Stockton-on-Tees,ltla,2021-03-18,31
E06000021,Stoke-on-Trent,ltla,2021-03-18,20
E06000030,Swindon,ltla,2021-03-18,35
E07000026,Allerdale,ltla,2021-03-18,1
E07000032,Amber Valley,ltla,2021-03-18,7
E07000069,Castle Point,ltla,2021-03-18,6
E07000119,Fylde,ltla,2021-03-18,6
E07000140,South Holland,ltla,2021-03-18,21
E07000168,Scarborough,ltla,2021-03-18,13
E07000212,Runnymede,ltla,2021-03-18,2
E08000011,Knowsley,ltla,2021-03-18,11
E09000020,Kensington and Chelsea,ltla,2021-03-18,8
E09000026,Redbridge,ltla,2021-03-18,24
N09000008,Mid and East Antrim,ltla,2021-03-18,9
S12000021,North Ayrshire,ltla,2021-03-18,21
E06000004,Stockton-on-Tees,ltla,2021-03-17,23
E06000021,Stoke-on-Trent,ltla,2021-03-17,25
E06000030,Swindon,ltla,2021-03-17,21
E07000026,Allerdale,ltla,2021-03-17,4
E07000032,Amber Valley,ltla,2021-03-17,12
E07000069,Castle Point,ltla,2021-03-17,13
E07000119,Fylde,ltla,2021-03-17,7
E07000140,South Holland,ltla,2021-03-17,11
E07000168,Scarborough,ltla,2021-03-17,1
E07000212,Runnymede,ltla,2021-03-17,11
E08000011,Knowsley,ltla,2021-03-17,7
E09000020,Kensington and Chelsea,ltla,2021-03-17,3
E09000026,Redbridge,ltla,2021-03-17,17
N09000008,Mid and East Antrim,ltla,2021-03-17,8
S12000021,North Ayrshire,ltla,2021-03-17,16
E06000004,Stockton-on-Tees,ltla,2021-03-16,28
E06000021,Stoke-on-Trent,ltla,2021-03-16,39
E06000030,Swindon,ltla,2021-03-16,26
E07000026,Allerdale,ltla,2021-03-16,4
E07000032,Amber Valley,ltla,2021-03-16,8
E07000069,Castle Point,ltla,2021-03-16,6
E07000119,Fylde,ltla,2021-03-16,7
E07000140,South Holland,ltla,2021-03-16,23
E07000168,Scarborough,ltla,2021-03-16,5
E07000212,Runnymede,ltla,2021-03-16,6
E08000011,Knowsley,ltla,2021-03-16,8
E09000020,Kensington and Chelsea,ltla,2021-03-16,8
E09000026,Redbridge,ltla,2021-03-16,25
N09000008,Mid and East Antrim,ltla,2021-03-16,18
S12000021,North Ayrshire,ltla,2021-03-16,23
E06000004,Stockton-on-Tees,ltla,2021-03-15,27
E06000021,Stoke-on-Trent,ltla,2021-03-15,39
E06000030,Swindon,ltla,2021-03-15,15
E07000026,Allerdale,ltla,2021-03-15,5
E07000032,Amber Valley,ltla,2021-03-15,9
E07000069,Castle Point,ltla,2021-03-15,11
E07000119,Fylde,ltla,2021-03-15,11
E07000140,South Holland,ltla,2021-03-15,29
E07000168,Scarborough,ltla,2021-03-15,5
E07000212,Runnymede,ltla,2021-03-15,12
E08000011,Knowsley,ltla,2021-03-15,12
E09000020,Kensington and Chelsea,ltla,2021-03-15,6
E09000026,Redbridge,ltla,2021-03-15,30
N09000008,Mid and East Antrim,ltla,2021-03-15,16
S12000021,North Ayrshire,ltla,2021-03-15,22
E06000004,Stockton-on-Tees,ltla,2021-03-14,14
E06000021,Stoke-on-Trent,ltla,2021-03-14,22
E06000030,Swindon,ltla,2021-03-14,13
E07000026,Allerdale,ltla,2021-03-14,7
E07000032,Amber Valley,ltla,2021-03-14,6
E07000069,Castle Point,ltla,2021-03-14,4
E07000119,Fylde,ltla,2021-03-14,10
E07000140,South Holland,ltla,2021-03-14,10
E07000168,Scarborough,ltla,2021-03-14,2
E07000212,Runnymede,ltla,2021-03-14,10
E08000011,Knowsley,ltla,2021-03-14,6
E09000020,Kensington and Chelsea,ltla,2021-03-14,4
E09000026,Redbridge,ltla,2021-03-14,13
N09000008,Mid and East Antrim,ltla,2021-03-14,12
S12000021,North Ayrshire,ltla,2021-03-14,25
E06000004,Stockton-on-Tees,ltla,2021-03-13,29
E06000021,Stoke-on-Trent,ltla,2021-03-13,28
E06000030,Swindon,ltla,2021-03-13,17
E07000026,Allerdale,ltla,2021-03-13,4
E07000032,Amber Valley,ltla,2021-03-13,9
E07000069,Castle Point,ltla,2021-03-13,6
E07000119,Fylde,ltla,2021-03-13,6
E07000140,South Holland,ltla,2021-03-13,8
E07000168,Scarborough,ltla,2021-03-13,8
E07000212,Runnymede,ltla,2021-03-13,3
E08000011,Knowsley,ltla,2021-03-13,7
E09000020,Kensington and Chelsea,ltla,2021-03-13,4
E09000026,Redbridge,ltla,2021-03-13,13
N09000008,Mid and East Antrim,ltla,2021-03-13,13
S12000021,North Ayrshire,ltla,2021-03-13,13
E06000004,Stockton-on-Tees,ltla,2021-03-12,23
E06000021,Stoke-on-Trent,ltla,2021-03-12,36
E06000030,Swindon,ltla,2021-03-12,24
E07000026,Allerdale,ltla,2021-03-12,8
E07000032,Amber Valley,ltla,2021-03-12,4
E07000069,Castle Point,ltla,2021-03-12,15
E07000119,Fylde,ltla,2021-03-12,8
E07000140,South Holland,ltla,2021-03-12,15
E07000168,Scarborough,ltla,2021-03-12,2
E07000212,Runnymede,ltla,2021-03-12,6
E08000011,Knowsley,ltla,2021-03-12,13
E09000020,Kensington and Chelsea,ltla,2021-03-12,7
E09000026,Redbridge,ltla,2021-03-12,14
N09000008,Mid and East Antrim,ltla,2021-03-12,16
S12000021,North Ayrshire,ltla,2021-03-12,16
E06000004,Stockton-on-Tees,ltla,2021-03-11,27
E06000021,Stoke-on-Trent,ltla,2021-03-11,29
E06000030,Swindon,ltla,2021-03-11,13
E07000026,Allerdale,ltla,2021-03-11,2
E07000032,Amber Valley,ltla,2021-03-11,11
E07000069,Castle Point,ltla,2021-03-11,9
E07000119,Fylde,ltla,2021-03-11,9
E07000140,South Holland,ltla,2021-03-11,19
E07000168,Scarborough,ltla,2021-03-11,7
E07000212,Runnymede,ltla,2021-03-11,3
E08000011,Knowsley,ltla,2021-03-11,6
E09000020,Kensington and Chelsea,ltla,2021-03-11,4
E09000026,Redbridge,ltla,2021-03-11,17
N09000008,Mid and East Antrim,ltla,2021-03-11,21
S12000021,North Ayrshire,ltla,2021-03-11,32
E06000004,Stockton-on-Tees,ltla,2021-03-10,39
E06000021,Stoke-on-Trent,ltla,2021-03-10,29
E06000030,Swindon,ltla,2021-03-10,30
E07000026,Allerdale,ltla,2021-03-10,5
E07000032,Amber Valley,ltla,2021-03-10,9
E07000069,Castle Point,ltla,2021-03-10,7
E07000119,Fylde,ltla,2021-03-10,8
E07000140,South Holland,ltla,2021-03-10,21
E07000168,Scarborough,ltla,2021-03-10,5
E07000212,Runnymede,ltla,2021-03-10,5
E08000011,Knowsley,ltla,2021-03-10,11
E09000020,Kensington and Chelsea,ltla,2021-03-10,10
E09000026,Redbridge,ltla,2021-03-10,29
N09000008,Mid and East Antrim,ltla,2021-03-10,17
S12000021,North Ayrshire,ltla,2021-03-10,16
E06000004,Stockton-on-Tees,ltla,2021-03-09,25
E06000021,Stoke-on-Trent,ltla,2021-03-09,27
E06000030,Swindon,ltla,2021-03-09,30
E07000026,Allerdale,ltla,2021-03-09,13
E07000032,Amber Valley,ltla,2021-03-09,11
E07000069,Castle Point,ltla,2021-03-09,5
E07000119,Fylde,ltla,2021-03-09,3
E07000140,South Holland,ltla,2021-03-09,13
E07000168,Scarborough,ltla,2021-03-09,3
E07000212,Runnymede,ltla,2021-03-09,9
E08000011,Knowsley,ltla,2021-03-09,10
E09000020,Kensington and Chelsea,ltla,2021-03-09,7
E09000026,Redbridge,ltla,2021-03-09,20
N09000008,Mid and East Antrim,ltla,2021-03-09,12
S12000021,North Ayrshire,ltla,2021-03-09,25
E06000004,Stockton-on-Tees,ltla,2021-03-08,35
E06000021,Stoke-on-Trent,ltla,2021-03-08,58
E06000030,Swindon,ltla,2021-03-08,19
E07000026,Allerdale,ltla,2021-03-08,9
E07000032,Amber Valley,ltla,2021-03-08,14
E07000069,Castle Point,ltla,2021-03-08,7
E07000119,Fylde,ltla,2021-03-08,9
E07000140,South Holland,ltla,2021-03-08,28
E07000168,Scarborough,ltla,2021-03-08,2
E07000212,Runnymede,ltla,2021-03-08,11
E08000011,Knowsley,ltla,2021-03-08,13
E09000020,Kensington and Chelsea,ltla,2021-03-08,8
E09000026,Redbridge,ltla,2021-03-08,18
N09000008,Mid and East Antrim,ltla,2021-03-08,16
S12000021,North Ayrshire,ltla,2021-03-08,18
E06000004,Stockton-on-Tees,ltla,2021-03-07,29
E06000021,Stoke-on-Trent,ltla,2021-03-07,26
E06000030,Swindon,ltla,2021-03-07,18
E07000026,Allerdale,ltla,2021-03-07,5
E07000032,Amber Valley,ltla,2021-03-07,8
E07000069,Castle Point,ltla,2021-03-07,1
E07000119,Fylde,ltla,2021-03-07,2
E07000140,South Holland,ltla,2021-03-07,11
E07000168,Scarborough,ltla,2021-03-07,3
E07000212,Runnymede,ltla,2021-03-07,6
E08000011,Knowsley,ltla,2021-03-07,11
E09000020,Kensington and Chelsea,ltla,2021-03-07,2
E09000026,Redbridge,ltla,2021-03-07,18
N09000008,Mid and East Antrim,ltla,2021-03-07,12
S12000021,North Ayrshire,ltla,2021-03-07,11
E06000004,Stockton-on-Tees,ltla,2021-03-06,34
E06000021,Stoke-on-Trent,ltla,2021-03-06,20
E06000030,Swindon,ltla,2021-03-06,21
E07000026,Allerdale,ltla,2021-03-06,8
E07000032,Amber Valley,ltla,2021-03-06,4
E07000069,Castle Point,ltla,2021-03-06,2
E07000119,Fylde,ltla,2021-03-06,7
E07000140,South Holland,ltla,2021-03-06,14
E07000168,Scarborough,ltla,2021-03-06,2
E07000212,Runnymede,ltla,2021-03-06,4
E08000011,Knowsley,ltla,2021-03-06,15
E09000020,Kensington and Chelsea,ltla,2021-03-06,3
E09000026,Redbridge,ltla,2021-03-06,21
N09000008,Mid and East Antrim,ltla,2021-03-06,8
S12000021,North Ayrshire,ltla,2021-03-06,10
E06000004,Stockton-on-Tees,ltla,2021-03-05,28
E06000021,Stoke-on-Trent,ltla,2021-03-05,30
E06000030,Swindon,ltla,2021-03-05,22
E07000026,Allerdale,ltla,2021-03-05,4
E07000032,Amber Valley,ltla,2021-03-05,13
E07000069,Castle Point,ltla,2021-03-05,4
E07000119,Fylde,ltla,2021-03-05,9
E07000140,South Holland,ltla,2021-03-05,21
E07000168,Scarborough,ltla,2021-03-05,6
E07000212,Runnymede,ltla,2021-03-05,3
E08000011,Knowsley,ltla,2021-03-05,6
E09000020,Kensington and Chelsea,ltla,2021-03-05,7
E09000026,Redbridge,ltla,2021-03-05,22
N09000008,Mid and East Antrim,ltla,2021-03-05,12
S12000021,North Ayrshire,ltla,2021-03-05,14
E06000004,Stockton-on-Tees,ltla,2021-03-04,36
E06000021,Stoke-on-Trent,ltla,2021-03-04,42
E06000030,Swindon,ltla,2021-03-04,24
E07000026,Allerdale,ltla,2021-03-04,5
E07000032,Amber Valley,ltla,2021-03-04,6
E07000069,Castle Point,ltla,2021-03-04,4
E07000119,Fylde,ltla,2021-03-04,10
E07000140,South Holland,ltla,2021-03-04,16
E07000168,Scarborough,ltla,2021-03-04,5
E07000212,Runnymede,ltla,2021-03-04,2
E08000011,Knowsley,ltla,2021-03-04,10
E09000020,Kensington and Chelsea,ltla,2021-03-04,2
E09000026,Redbridge,ltla,2021-03-04,17
N09000008,Mid and East Antrim,ltla,2021-03-04,18
S12000021,North Ayrshire,ltla,2021-03-04,15
E06000004,Stockton-on-Tees,ltla,2021-03-03,34
E06000021,Stoke-on-Trent,ltla,2021-03-03,50
E06000030,Swindon,ltla,2021-03-03,28
E07000026,Allerdale,ltla,2021-03-03,4
E07000032,Amber Valley,ltla,2021-03-03,6
E07000069,Castle Point,ltla,2021-03-03,2
E07000119,Fylde,ltla,2021-03-03,10
E07000140,South Holland,ltla,2021-03-03,18
E07000168,Scarborough,ltla,2021-03-03,1
E07000212,Runnymede,ltla,2021-03-03,2
E08000011,Knowsley,ltla,2021-03-03,17
E09000020,Kensington and Chelsea,ltla,2021-03-03,7
E09000026,Redbridge,ltla,2021-03-03,24
N09000008,Mid and East Antrim,ltla,2021-03-03,12
S12000021,North Ayrshire,ltla,2021-03-03,18
E06000004,Stockton-on-Tees,ltla,2021-03-02,17
E06000021,Stoke-on-Trent,ltla,2021-03-02,41
E06000030,Swindon,ltla,2021-03-02,18
E07000026,Allerdale,ltla,2021-03-02,11
E07000032,Amber Valley,ltla,2021-03-02,16
E07000069,Castle Point,ltla,2021-03-02,4
E07000119,Fylde,ltla,2021-03-02,10
E07000140,South Holland,ltla,2021-03-02,11
E07000168,Scarborough,ltla,2021-03-02,7
E07000212,Runnymede,ltla,2021-03-02,6
E08000011,Knowsley,ltla,2021-03-02,17
E09000020,Kensington and Chelsea,ltla,2021-03-02,5
E09000026,Redbridge,ltla,2021-03-02,27
N09000008,Mid and East Antrim,ltla,2021-03-02,16
S12000021,North Ayrshire,ltla,2021-03-02,23
E06000004,Stockton-on-Tees,ltla,2021-03-01,33
E06000021,Stoke-on-Trent,ltla,2021-03-01,47
E06000030,Swindon,ltla,2021-03-01,20
E07000026,Allerdale,ltla,2021-03-01,10
E07000032,Amber Valley,ltla,2021-03-01,25
E07000069,Castle Point,ltla,2021-03-01,8
E07000119,Fylde,ltla,2021-03-01,10
E07000140,South Holland,ltla,2021-03-01,37
E07000168,Scarborough,ltla,2021-03-01,11
E07000212,Runnymede,ltla,2021-03-01,3
E08000011,Knowsley,ltla,2021-03-01,15
E09000020,Kensington and Chelsea,ltla,2021-03-01,8
E09000026,Redbridge,ltla,2021-03-01,22
N09000008,Mid and East Antrim,ltla,2021-03-01,18
S12000021,North Ayrshire,ltla,2021-03-01,26
E06000004,Stockton-on-Tees,ltla,2021-02-28,21
E06000021,Stoke-on-Trent,ltla,2021-02-28,17
E06000030,Swindon,ltla,2021-02-28,20
E07000026,Allerdale,ltla,2021-02-28,7
E07000032,Amber Valley,ltla,2021-02-28,7
E07000069,Castle Point,ltla,2021-02-28,4
E07000119,Fylde,ltla,2021-02-28,6
E07000140,South Holland,ltla,2021-02-28,20
E07000168,Scarborough,ltla,2021-02-28,1
E07000212,Runnymede,ltla,2021-02-28,0
E08000011,Knowsley,ltla,2021-02-28,14
E09000020,Kensington and Chelsea,ltla,2021-02-28,6
E09000026,Redbridge,ltla,2021-02-28,12
N09000008,Mid and East Antrim,ltla,2021-02-28,9
S12000021,North Ayrshire,ltla,2021-02-28,11
E06000004,Stockton-on-Tees,ltla,2021-02-27,24
E06000021,Stoke-on-Trent,ltla,2021-02-27,22
E06000030,Swindon,ltla,2021-02-27,18
E07000026,Allerdale,ltla,2021-02-27,7
E07000032,Amber Valley,ltla,2021-02-27,5
E07000069,Castle Point,ltla,2021-02-27,6
E07000119,Fylde,ltla,2021-02-27,10
E07000140,South Holland,ltla,2021-02-27,10
E07000168,Scarborough,ltla,2021-02-27,3
E07000212,Runnymede,ltla,2021-02-27,2
E08000011,Knowsley,ltla,2021-02-27,13
E09000020,Kensington and Chelsea,ltla,2021-02-27,5
E09000026,Redbridge,ltla,2021-02-27,21
N09000008,Mid and East Antrim,ltla,2021-02-27,18
S12000021,North Ayrshire,ltla,2021-02-27,11
E06000004,Stockton-on-Tees,ltla,2021-02-26,23
E06000021,Stoke-on-Trent,ltla,2021-02-26,37
E06000030,Swindon,ltla,2021-02-26,30
E07000026,Allerdale,ltla,2021-02-26,7
E07000032,Amber Valley,ltla,2021-02-26,15
E07000069,Castle Point,ltla,2021-02-26,6
E07000119,Fylde,ltla,2021-02-26,19
E07000140,South Holland,ltla,2021-02-26,20
E07000168,Scarborough,ltla,2021-02-26,5
E07000212,Runnymede,ltla,2021-02-26,6
E08000011,Knowsley,ltla,2021-02-26,15
E09000020,Kensington and Chelsea,ltla,2021-02-26,12
E09000026,Redbridge,ltla,2021-02-26,26
N09000008,Mid and East Antrim,ltla,2021-02-26,17
S12000021,North Ayrshire,ltla,2021-02-26,12
E06000004,Stockton-on-Tees,ltla,2021-02-25,36
E06000021,Stoke-on-Trent,ltla,2021-02-25,52
E06000030,Swindon,ltla,2021-02-25,26
E07000026,Allerdale,ltla,2021-02-25,14
E07000032,Amber Valley,ltla,2021-02-25,21
E07000069,Castle Point,ltla,2021-02-25,3
E07000119,Fylde,ltla,2021-02-25,12
E07000140,South Holland,ltla,2021-02-25,20
E07000168,Scarborough,ltla,2021-02-25,7
E07000212,Runnymede,ltla,2021-02-25,5
E08000011,Knowsley,ltla,2021-02-25,33
E09000020,Kensington and Chelsea,ltla,2021-02-25,10
E09000026,Redbridge,ltla,2021-02-25,21
N09000008,Mid and East Antrim,ltla,2021-02-25,24
S12000021,North Ayrshire,ltla,2021-02-25,11
E06000004,Stockton-on-Tees,ltla,2021-02-24,41
E06000021,Stoke-on-Trent,ltla,2021-02-24,61
E06000030,Swindon,ltla,2021-02-24,36
E07000026,Allerdale,ltla,2021-02-24,15
E07000032,Amber Valley,ltla,2021-02-24,29
E07000069,Castle Point,ltla,2021-02-24,6
E07000119,Fylde,ltla,2021-02-24,8
E07000140,South Holland,ltla,2021-02-24,28
E07000168,Scarborough,ltla,2021-02-24,6
E07000212,Runnymede,ltla,2021-02-24,9
E08000011,Knowsley,ltla,2021-02-24,15
E09000020,Kensington and Chelsea,ltla,2021-02-24,11
E09000026,Redbridge,ltla,2021-02-24,30
N09000008,Mid and East Antrim,ltla,2021-02-24,27
S12000021,North Ayrshire,ltla,2021-02-24,10
E06000004,Stockton-on-Tees,ltla,2021-02-23,32
E06000021,Stoke-on-Trent,ltla,2021-02-23,52
E06000030,Swindon,ltla,2021-02-23,34
E07000026,Allerdale,ltla,2021-02-23,19
E07000032,Amber Valley,ltla,2021-02-23,25
E07000069,Castle Point,ltla,2021-02-23,8
E07000119,Fylde,ltla,2021-02-23,13
E07000140,South Holland,ltla,2021-02-23,39
E07000168,Scarborough,ltla,2021-02-23,6
E07000212,Runnymede,ltla,2021-02-23,6
E08000011,Knowsley,ltla,2021-02-23,33
E09000020,Kensington and Chelsea,ltla,2021-02-23,10
E09000026,Redbridge,ltla,2021-02-23,30
N09000008,Mid and East Antrim,ltla,2021-02-23,25
S12000021,North Ayrshire,ltla,2021-02-23,14
E06000004,Stockton-on-Tees,ltla,2021-02-22,48
E06000021,Stoke-on-Trent,ltla,2021-02-22,59
E06000030,Swindon,ltla,2021-02-22,47
E07000026,Allerdale,ltla,2021-02-22,26
E07000032,Amber Valley,ltla,2021-02-22,27
E07000069,Castle Point,ltla,2021-02-22,5
E07000119,Fylde,ltla,2021-02-22,16
E07000140,South Holland,ltla,2021-02-22,30
E07000168,Scarborough,ltla,2021-02-22,18
E07000212,Runnymede,ltla,2021-02-22,7
E08000011,Knowsley,ltla,2021-02-22,30
E09000020,Kensington and Chelsea,ltla,2021-02-22,7
E09000026,Redbridge,ltla,2021-02-22,48
N09000008,Mid and East Antrim,ltla,2021-02-22,18
S12000021,North Ayrshire,ltla,2021-02-22,20
E06000004,Stockton-on-Tees,ltla,2021-02-21,35
E06000021,Stoke-on-Trent,ltla,2021-02-21,32
E06000030,Swindon,ltla,2021-02-21,31
E07000026,Allerdale,ltla,2021-02-21,10
E07000032,Amber Valley,ltla,2021-02-21,18
E07000069,Castle Point,ltla,2021-02-21,7
E07000119,Fylde,ltla,2021-02-21,14
E07000140,South Holland,ltla,2021-02-21,24
E07000168,Scarborough,ltla,2021-02-21,3
E07000212,Runnymede,ltla,2021-02-21,4
E08000011,Knowsley,ltla,2021-02-21,30
E09000020,Kensington and Chelsea,ltla,2021-02-21,9
E09000026,Redbridge,ltla,2021-02-21,30
N09000008,Mid and East Antrim,ltla,2021-02-21,20
S12000021,North Ayrshire,ltla,2021-02-21,22
E06000004,Stockton-on-Tees,ltla,2021-02-20,38
E06000021,Stoke-on-Trent,ltla,2021-02-20,42
E06000030,Swindon,ltla,2021-02-20,26
E07000026,Allerdale,ltla,2021-02-20,14
E07000032,Amber Valley,ltla,2021-02-20,13
E07000069,Castle Point,ltla,2021-02-20,11
E07000119,Fylde,ltla,2021-02-20,8
E07000140,South Holland,ltla,2021-02-20,22
E07000168,Scarborough,ltla,2021-02-20,5
E07000212,Runnymede,ltla,2021-02-20,4
E08000011,Knowsley,ltla,2021-02-20,27
E09000020,Kensington and Chelsea,ltla,2021-02-20,10
E09000026,Redbridge,ltla,2021-02-20,36
N09000008,Mid and East Antrim,ltla,2021-02-20,21
S12000021,North Ayrshire,ltla,2021-02-20,20
E06000004,Stockton-on-Tees,ltla,2021-02-19,47
E06000021,Stoke-on-Trent,ltla,2021-02-19,59
E06000030,Swindon,ltla,2021-02-19,42
E07000026,Allerdale,ltla,2021-02-19,23
E07000032,Amber Valley,ltla,2021-02-19,20
E07000069,Castle Point,ltla,2021-02-19,10
E07000119,Fylde,ltla,2021-02-19,18
E07000140,South Holland,ltla,2021-02-19,29
E07000168,Scarborough,ltla,2021-02-19,5
E07000212,Runnymede,ltla,2021-02-19,5
E08000011,Knowsley,ltla,2021-02-19,45
E09000020,Kensington and Chelsea,ltla,2021-02-19,11
E09000026,Redbridge,ltla,2021-02-19,30
N09000008,Mid and East Antrim,ltla,2021-02-19,42
S12000021,North Ayrshire,ltla,2021-02-19,35
E06000004,Stockton-on-Tees,ltla,2021-02-18,45
E06000021,Stoke-on-Trent,ltla,2021-02-18,70
E06000030,Swindon,ltla,2021-02-18,39
E07000026,Allerdale,ltla,2021-02-18,23
E07000032,Amber Valley,ltla,2021-02-18,15
E07000069,Castle Point,ltla,2021-02-18,17
E07000119,Fylde,ltla,2021-02-18,17
E07000140,South Holland,ltla,2021-02-18,25
E07000168,Scarborough,ltla,2021-02-18,13
E07000212,Runnymede,ltla,2021-02-18,6
E08000011,Knowsley,ltla,2021-02-18,30
E09000020,Kensington and Chelsea,ltla,2021-02-18,13
E09000026,Redbridge,ltla,2021-02-18,30
N09000008,Mid and East Antrim,ltla,2021-02-18,19
